LATITUDE,LONGITUDE,ADM_RATE,ADM_RATE_ALL,SAT_AVG,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,UGDS_WHITENH,UGDS_BLACKNH,UGDS_API,UGDS_AIANOLD,UGDS_HISPOLD,UG_NRA,UG_UNKN,UG_WHITENH,UG_BLACKNH,UG_API,UG_AIANOLD,UG_HISPOLD,TUITIONFEE_IN,TUITIONFEE_OUT,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,PCTPELL,PCTFLOAN,COUNT_ED,LOAN_EVER,PELL_EVER,AGE_ENTRY,AGEGE24,FEMALE,MARRIED,DEPENDENT,VETERAN,FIRST_GEN,FAMINC,MD_FAMINC,FAMINC_IND,PCT_WHITE,PCT_BLACK,PCT_ASIAN,PCT_HISPANIC,PCT_BA,PCT_GRAD_PROF,PCT_BORN_US,MEDIAN_HH_INC,POVERTY_RATE,UNEMP_RATE,LN_MEDIAN_HH_INC,DEBT_MDN_SUPP,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,UGDS_MEN,UGDS_WOMEN,MEDIAN_HH_INC2,10 yr median
40.324906,-74.132746,NULL,NULL,NULL,12077,0.6589,0.111,0.141,0.0319,0.0041,0.0023,0.0103,0.0079,0.0325,0,0,0,0,0,0.0097,0.0387,0.7649,0.0863,0.0434,0.0016,0.0555,3534,6984,2814,4673,7399,1,0.2903,0.1513,2921,0.328339312,0.778645284,23.49303504,0.280000001,0.534289935,0.072589154,0.695716396,0.008862629,0.495894501,41083.43936,26761.41155,21154.5771,80.76000214,10.89999962,3.839999914,7.610000134,18.70000076,10.22000027,87,82205.79,5.860000134,3.269999981,11.27999973,6286,9950,102.1159586,0.4813,0.5187,86364.38,33000
41.439476,-74.426885,NULL,NULL,NULL,5413,0.5394,0.1251,0.2834,0.0218,0.0042,0.0011,0.0236,0.0007,0.0006,0,0,0,0,0,0.0015,0.0497,0.7547,0.0702,0.0164,0.0041,0.1035,5002,9402,4347,7677,7134,0.379,0.2944,0.2298,1464,0.529769959,0.706021651,22.88971583,0.330000013,0.602841678,0.076116374,0.709742896,0.01082544,0.490156689,46362.04508,30847.12327,24006.86624,81.69000244,9.329999924,1.470000029,12.81000042,11.86999989,8.289999962,88.56999969,68085.45,8.050000191,3.809999943,11.10999966,5500,12000,123.1549249,0.4138,0.5862,80197.02,33000
36.076737,-79.770152,0.57,0.570035336,910,8894,0.0442,0.8441,0.0236,0.007,0.0031,0,0.0282,0.0217,0.0281,0,0,0,0,0,0.0064,0.0045,0.0587,0.9171,0.0063,0.0032,0.0038,5642,18402,5359,8997,8732,0.6745,0.6091,0.7947,3316,0.929520996,0.727790673,21.0295421,0.090000004,0.556657523,0.028276008,0.864528382,PrivacySuppressed,0.295804196,44086.72436,31333.31003,17587.97888,53.41999817,39.29999924,2,5.46999979,15.22999954,7.539999962,91.87999725,56398.61,10.72999954,4.119999886,10.89000034,19326,28500,292.4929466,0.4505,0.5495,54960.98,33000
34.192277,-79.655515,0.5911,0.591114658,933,3249,0.4521,0.4854,0.0157,0.0108,0.0031,0.0006,0.0095,0.0142,0.0086,0.4608,0.4753,0.0095,0.0065,0.0101,0.0229,0.0129,0.6369,0.309,0.0079,0.0054,0.005,9738,19004,5787,8702,7396,0.7627,0.5635,0.6858,1126,0.874863388,0.745355191,21.00601093,0.090000004,0.713114754,0.033333333,0.850819672,PrivacySuppressed,0.367444644,42071.0597,29629.77501,20881.72805,58.72000122,38.40000153,0.800000012,1.879999995,12.14000034,6,97.02999878,49042.79,13.25,4.230000019,10.77000046,19500,31250,320.7159503,0.3146,0.6854,49143.33,33000
47.175477,-122.495524,NULL,NULL,NULL,1792,0.5619,0.1713,0.0681,0.0686,0.0089,0.0173,0.0586,0.0117,0.0335,0,0,0,0,0,0.0001,0.3058,0.5729,0.0515,0.0403,0.0112,0.0182,5617,12960,1284,4124,4888,0.9943,0.3522,0.271,1569,0.518503119,0.835758836,30.2024948,0.689999998,0.607068607,0.242411642,0.234927235,0.012058212,0.452926209,22407.41929,14940.92634,17184.3343,74.97000122,7.949999809,6.309999943,6.25,13.18000031,6.590000153,87.76000214,59661.94,9.090000153,4.309999943,10.97000027,9317.5,10501,107.7708222,0.4453,0.5547,49854.31,33000
36.590826,-121.885774,NULL,NULL,NULL,7067,0.4211,0.0392,0.3615,0.0791,0.0033,0.0103,0.0515,0.0057,0.0283,0,0,0,0,0,0.0173,0.1146,0.6026,0.0512,0.1026,0.0107,0.1009,1170,5586,1104,4909,7865,0.3067,0.1374,0.0221,674,0.098396904,0.973466003,24.65561084,0.479999989,0.552238806,0.113322278,0.589828635,0.006080708,0.513376717,23928.25633,19953.80008,15243.9093,60.86999893,7.110000134,9.380000114,27.22999954,15.98999977,9.640000343,74.59999847,64818.88,8.649999619,3.75999999,11.06000042,6500,PrivacySuppressed,PrivacySuppressed,0.4655,0.5345,68755.94,32900
34.144552,-118.118196,NULL,NULL,NULL,24900,0.0948,0.0441,0.4828,0.2335,0.0011,0.0012,0.0933,0.0391,0.0101,0,0,0,0,0,0.0497,0.0773,0.1754,0.0628,0.3179,0.0072,0.3096,1152,6168,1337,4364,8320,0.3002,0.2918,0.0106,3915,0.033158015,0.990852961,22.55428441,0.230000004,0.521152527,0.051109078,0.707980791,0.005945575,0.576899321,19191.33131,15731.47342,10567.40101,43.25999832,6.210000038,22.31999969,43.86999893,15.35999966,8.350000381,56.54000092,56187.56,15.07999992,4.550000191,10.89999962,4944,6756,69.33622272,0.4773,0.5227,60596.02,32900
26.07972,-80.23541,NULL,NULL,NULL,39175,0.1946,0.3453,0.3444,0.0272,0.0019,0.0029,0.0164,0.0311,0.0362,0.2662,0.3091,0.0377,0.0028,0.3127,0.0623,0.0112,0.4296,0.2582,0.0347,0.0057,0.1983,2542,8664,1200,3212,6649,0.2506,0.5362,0.1509,6422,0.190425049,0.930191251,24.9809575,0.379999995,0.583460696,0.129579908,0.564996489,0.008302697,0.482417752,24546.34246,19098.12321,18541.50057,62.95999908,27.20000076,2.309999943,20.70999908,13.89999962,7.53000021,68.19999695,58006.93,10.47999954,3.99000001,10.92000008,4138,6301.5,64.67172994,0.4154,0.5846,50305.97,32900
41.898323,-87.63744,NULL,NULL,NULL,1086,0.1308,0.2818,0.0157,0.0184,0.0083,0.0018,0.0028,0.0009,0.5396,0,0.021,0.0048,0.001,0.0172,0.0118,0.0591,0.5112,0.2497,0.042,0.0053,0.1209,13324,13324,9857,3064,4518,NULL,0.6524,0.763,1236,0.874015748,0.843235505,29.13886901,0.449999988,0.490336435,0.09305655,0.324982105,0.015748032,0.467117988,22132.18605,11094.0361,14385.08752,67.22000122,18.51000023,3.75,15.85999966,16.45999908,9.569999695,84.12999725,64002.32,9.869999886,4.300000191,11.01000023,12029.5,16181,166.0641533,0.4816,0.5184,43218.08,32900
42.374806,-71.069263,NULL,NULL,NULL,12696,0.2488,0.2815,0.2413,0.1011,0.0028,0.0014,0.0287,0.0516,0.0428,0,0,0,0,0,0,0.1942,0.3312,0.2197,0.1159,0.0044,0.1345,3384,8328,2921,4477,7291,0.2148,0.5082,0.0779,2409,0.114977728,0.927756125,25.30011136,0.469999999,0.556932071,0.122772829,0.516286192,0.009604677,0.559844811,21176.63596,15722.40089,16046.2387,62.15000153,19.12999916,7.53000021,12.23999977,17.54999924,13,73.01999664,59542.29,12.27000046,3.839999914,10.96000004,5211,8455,86.7729075,0.4405,0.5595,NULL,32900
45.398174,-122.647755,1,1,NULL,597,0.7404,0.0402,0.0787,0.0151,0.0084,0.005,0.0318,0.0184,0.062,0,0,0,0,0,0.0799,0.4088,0.47,0.0067,0.0133,0.004,0.0173,20295,20295,18930,8770,4613,0.2178,0.5142,0.7962,272,0.909657321,0.69470405,35.24922118,0.810000002,0.775700935,0.261682243,0.130841122,0.062305296,0.408783784,30080.62484,23956.27282,26800.09372,83.52999878,4.170000076,4.260000229,7.369999886,20.81999969,10.77000046,88.73000336,66544.88,6.599999905,3.809999943,11.06999969,25408.5,29168,299.3485708,0.2797,0.7203,65616.22,32900
30.188408,-95.490077,NULL,NULL,NULL,59920,0.3226,0.1892,0.3527,0.0569,0.0024,0,0.0281,0.019,0.0292,0.4528,0.1374,0.0651,0.0046,0.2648,0.0274,0.0048,0.665,0.1028,0.0488,0.0038,0.1474,1504,3544,1356,3654,6798,1,0.3405,0.1984,6539,0.483128627,0.884329869,25.86469159,0.460000008,0.6251181,0.141618302,0.463692806,0.008098259,0.522367336,26542.47455,18710.24975,18898.21944,68.68000031,15.22999954,3.849999905,22.20000076,16.76000023,6.510000229,84.73999786,68473.02,9.039999962,3.519999981,11.07999992,5705,11000,112.8920145,0.4067,0.5933,57409.13,32900
40.26109,-74.252191,NULL,NULL,NULL,60,0.5,0.2333,0.2667,0,0,0,0,0,0,0.8514,0.0946,0.0338,0,0.0203,0,0.0797,0.6613,0.1469,0.0423,0,0.0697,NULL,NULL,6888,13556,NULL,NULL,0.3721,0.2791,57,0.56122449,0.846938776,28.84693878,0.620000005,0.887755102,0.132653061,0.275510204,PrivacySuppressed,0.575342466,29474.69851,20426.66823,23226.02068,74.51999664,16.79999924,3.220000029,8.760000229,17.82999992,10,86.01999664,75261.89,7.510000229,3.569999933,11.18999958,4750,5500,56.44600725,0.1667,0.8333,51593.75,32900
37.477238,-105.880943,0.6529,0.65289548,955,2110,0.5071,0.0706,0.318,0.0109,0.0152,0.0043,0.045,0,0.0289,0.4823,0.057,0.0192,0.0204,0.2925,0.0024,0.0202,0.637,0.0351,0.0125,0.0173,0.2755,8014,18814,6568,8399,5861,0.479,0.5175,0.6305,982,0.801940178,0.704122878,22.64187551,0.280000001,0.484236055,0.080032336,0.751010509,PrivacySuppressed,0.413854352,50663.43873,36437.15442,18991.21675,76.54000092,2.960000038,1.309999943,30.62999916,14.60999966,8.050000191,92.69999695,50726.71,11.84000015,3.829999924,10.77000046,10315,16255,166.8236087,0.5156,0.4844,73825.46,32800
39.717767,-104.801861,NULL,NULL,NULL,5347,0.3696,0.2527,0.1906,0.0507,0.006,0.0036,0.0552,0.0281,0.0438,0.4217,0.2882,0.0575,0.011,0.1351,0.0114,0.0571,0.603,0.162,0.0558,0.0166,0.0941,3394,12692,4533,4328,6067,1,0.3641,0.2504,1342,0.49224116,0.818366828,27.81480539,0.610000014,0.614856271,0.214194861,0.37089799,0.006614093,0.492149952,28773.45408,21750.57812,23197.44481,70.83000183,13.22000027,4.099999905,16.34000015,20.51000023,8.960000038,85.52999878,71715.37,6.039999962,2.839999914,11.14000034,5500,9500,97.49764888,0.3978,0.6022,66519.79,32800
29.996468,-90.065348,0.4059,0.405893846,886,1200,0.0033,0.9233,0.005,0,0,0,0.0075,0.0217,0.0392,0,0,0,0,0,0,0.0041,0.0041,0.9887,0.0005,0,0.0026,16252,16252,12186,12378,6582,0.5271,0.7422,0.8833,342,0.95371669,0.834502104,20.23842917,0.039999999,0.736325386,0.014025245,0.869565217,PrivacySuppressed,0.379661017,34301.79085,22655.0717,11871.07035,37.97000122,51.81999969,3.190000057,9.609999657,13.39000034,7.449999809,90.63999939,51069.58,16.44000053,5.179999828,10.77999973,26527,35000,359.2018643,0.2742,0.7258,58549.24,32800
32.354186,-106.740521,NULL,0.695958316,NULL,6212,0.1621,0.0204,0.7336,0.0053,0.0118,0.0008,0.0048,0.0327,0.0285,0.2143,0.0284,0.0104,0.0227,0.6535,0.0119,0.2726,0.0759,0.0207,0.0097,0.0226,0.5866,1608,5160,1035,4615,5676,0.2932,0.5247,0.321,5620,0.496347607,0.84534005,23.797733,0.289999992,0.555037783,0.117380353,0.649874055,0.003778338,0.4634375,31396.09879,22039.5277,18293.51562,69.33999634,2.529999971,1.059999943,48.88000107,11.77000046,7.739999771,85.11000061,43867.23,17.79999924,4.860000134,10.64999962,10791,18340,188.2217769,0.4242,0.5758,86752.57,32800
32.921532,-105.927508,NULL,0.695958316,NULL,1073,0.4809,0.0494,0.3318,0.0177,0.0336,0.0028,0.0252,0.0298,0.0289,0.4235,0.0488,0.0184,0.0352,0.3768,0.0265,0.4908,0.1554,0.0524,0.0253,0.0345,0.2152,1968,5280,1908,6446,6174,0.4,0.4845,0.3267,5620,0.496347607,0.84534005,23.797733,0.289999992,0.555037783,0.117380353,0.649874055,0.003778338,0.4634375,31396.09879,22039.5277,18293.51562,69.33999634,2.529999971,1.059999943,48.88000107,11.77000046,7.739999771,85.11000061,43867.23,17.79999924,4.860000134,10.64999962,10791,18340,188.2217769,0.4035,0.5965,45124.59,32800
32.442028,-104.265536,NULL,0.695958316,NULL,742,0.3935,0.0148,0.5216,0.0135,0.0081,0.0013,0.0121,0.0081,0.027,0.4212,0.0315,0.0091,0.0182,0.4576,0,0.4167,0.1931,0.0133,0.0076,0.0143,0.3549,1060,3700,1235,7091,6049,0.4819,0.3143,0.1687,5620,0.496347607,0.84534005,23.797733,0.289999992,0.555037783,0.117380353,0.649874055,0.003778338,0.4634375,31396.09879,22039.5277,18293.51562,69.33999634,2.529999971,1.059999943,48.88000107,11.77000046,7.739999771,85.11000061,43867.23,17.79999924,4.860000134,10.64999962,10791,18340,188.2217769,0.2722,0.7278,44721.61,32800
35.164437,-107.843417,NULL,0.695958316,NULL,403,0.1563,0.005,0.3747,0.0074,0.3821,0,0.0273,0,0.0471,0.2654,0.0269,0.0069,0.2123,0.4038,0,0.2539,0.0817,0.0104,0.0087,0.3461,0.2991,1896,3936,1355,5055,5480,0.209,0.5237,0.2608,5620,0.496347607,0.84534005,23.797733,0.289999992,0.555037783,0.117380353,0.649874055,0.003778338,0.4634375,31396.09879,22039.5277,18293.51562,69.33999634,2.529999971,1.059999943,48.88000107,11.77000046,7.739999771,85.11000061,43867.23,17.79999924,4.860000134,10.64999962,10791,18340,188.2217769,0.335,0.665,41941.38,32800
32.282875,-106.747841,0.696,0.695958316,984,12171,0.3084,0.0306,0.5352,0.0119,0.0243,0.0024,0.0154,0.0437,0.0281,0.3496,0.033,0.0157,0.0379,0.4636,0.0137,0.3801,0.1056,0.0272,0.0157,0.03,0.4277,5950,19112,4051,9196,8185,0.7524,0.4191,0.4002,5620,0.496347607,0.84534005,23.797733,0.289999992,0.555037783,0.117380353,0.649874055,0.003778338,0.4634375,31396.09879,22039.5277,18293.51562,69.33999634,2.529999971,1.059999943,48.88000107,11.77000046,7.739999771,85.11000061,43867.23,17.79999924,4.860000134,10.64999962,10791,18340,188.2217769,0.4723,0.5277,57975.77,32800
39.947461,-77.658075,0.3128,0.312834225,976,516,0.6376,0.0601,0.0213,0.0097,0.0058,0.0019,0.0194,0.0446,0.1996,0.8324,0.0533,0,0.0057,0.0152,0.0353,0,0.9215,0.0249,0.0052,0.0039,0.0092,24380,24380,11662,10092,6512,0.94,0.3695,0.634,247,0.926253687,0.513274336,24.67846608,0.449999988,0.87020649,0.188790561,0.584070797,PrivacySuppressed,0.411575563,55532.18503,43986.59091,38951.38789,90.06999969,6.130000114,1.090000033,3.039999962,11.40999985,7.179999828,95.5,58672.07,6.25,2.829999924,10.96000004,20670,27000,277.098581,0.1202,0.8798,74655.83,32800
44.53433,-72.024563,0.9914,0.991438356,937,1266,0.8381,0.0371,0.0355,0.0032,0.0095,0.0008,0.0197,0.0063,0.0498,0.9102,0.0187,0.0115,0.0122,0.0158,0.0017,0,0.9983,0,0,0,0,10700,21764,11746,7807,6190,1,0.311,0.5668,640,0.931876607,0.533419023,20.38688946,0.090000004,0.426735219,0.015424165,0.897172237,PrivacySuppressed,0.367486339,70197.5197,53537.20101,13819.28024,95.47000122,1.429999948,0.819999993,1.529999971,15.94999981,9.31000042,94.77999878,58494.41,6.900000095,3.160000086,10.93000031,14500,27000,277.098581,0.6035,0.3965,77879.63,32800
47.07382,-122.977492,0.989,0.988989637,1043,3802,0.6515,0.0552,0.0771,0.0205,0.0218,0.0032,0.0755,0.0047,0.0905,0,0,0,0,0,0.0095,0.1541,0.6716,0.0441,0.039,0.0438,0.0379,8682,21735,7492,8785,7706,0.7379,0.458,0.5332,1603,0.839257294,0.716180371,26.79045093,0.460000008,0.567639257,0.121485411,0.49071618,0.006366048,0.308598351,37982.93203,20919.33935,15539.55187,81.76000214,4.289999962,5.300000191,6.019999981,19.60000038,11.68000031,89.37999725,63843.36,7.519999981,3.910000086,11.02999973,14500,17264,177.1788853,0.4574,0.5426,59661.94,32800
40.605321,-77.554092,0.7647,0.764705882,NULL,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8846,0,0.1154,0,0,NULL,NULL,3140,6195,NULL,NULL,0.7639,0.9722,60,PrivacySuppressed,0.820895522,29.3880597,0.600000024,PrivacySuppressed,0.298507463,0.223880597,PrivacySuppressed,PrivacySuppressed,34288.37806,25393.27755,25070.25946,98.02999878,0.670000017,0.310000002,0.939999998,6.800000191,3.49000001,98.73999786,44806.25,9.239999771,2.50999999,10.71000004,12363,PrivacySuppressed,PrivacySuppressed,0.125,0.875,42265.62,32800
34.257884,-119.226434,NULL,NULL,NULL,377,0.2281,0.0769,0.6154,0.0212,0.008,0.008,0.0159,0.0239,0.0027,0,0,0,0,0,0,0,0.4317,0.036,0.0719,0.0072,0.4532,13663,13663,13535,2468,3037,0.1413,0.8131,0.8635,422,0.944186047,0.760465116,28.02325581,0.50999999,0.781395349,0.23255814,0.281395349,PrivacySuppressed,0.603125,26434.65709,20865.92437,22849.76381,63.56999969,2.650000095,4.400000095,43.66999817,14.31000042,8.31000042,74.54000092,65732.08,10.06999969,4.320000172,11.06999969,13400,22407.5,229.966165,0.183,0.817,76450.1,32800
41.768397,-72.672734,NULL,NULL,NULL,3572,0.173,0.3849,0.2811,0.042,0.0008,0.0008,0.0182,0.0006,0.0985,0.1657,0.3434,0.0288,0.0019,0.2914,0.0046,0.093,0.2863,0.3567,0.0487,0.002,0.2087,3892,11584,1863,8333,7214,0.2179,0.5758,0.059,1151,0.067634855,0.957261411,27.08630705,0.469999999,0.685892116,0.142738589,0.397925311,0.00746888,0.553881808,21309.61482,16202.04707,18811.62729,48.24000168,28.88999939,2.289999962,26.20000076,10.93999958,7.71999979,71.90000153,49809.92,18.27000046,6.389999866,10.72999954,5000,10150,104.1685406,0.2956,0.7044,53661.23,32700
34.594437,-83.745972,0.9633,0.963265306,971,729,0.8422,0.07,0.0466,0.0014,0,0,0,0.0096,0.0302,0.8172,0.0914,0.0027,0.0027,0.0296,0.003,0.0231,0.907,0.0428,0.0108,0.002,0.0113,17400,17400,8064,3807,3921,1,0.2098,0.2522,208,0.795258621,0.625,21.53663793,0.050000001,0.534482759,0.094827586,0.829741379,PrivacySuppressed,0.3125,55942.52447,48473.3274,27232.38817,80.94999695,13.85000038,1.480000019,4.929999828,13.27000046,6.920000076,93.58000183,62186.38,7.909999847,2.609999895,10.98999977,10707.5,23500,241.1783946,0.4568,0.5432,65365.08,32700
38.310919,-85.744342,NULL,NULL,NULL,58,0.8966,0.0345,0,0,0,0,0.069,0,0,0,0,0,0,0,0,0,0.7222,0.2222,0,0.0278,0.0278,10550,10550,4411,4528,3389,NULL,0.5556,0.746,54,0.858823529,0.717647059,27.85882353,0.540000021,0.541176471,0.164705882,0.352941177,PrivacySuppressed,PrivacySuppressed,33500.19387,20398.41616,21698.13161,90.55000305,6.630000114,0.720000029,1.74000001,10.81000042,6.380000114,97.36000061,53904.56,9.010000229,3.099999905,10.85999966,12000,14750,151.3779285,0.4828,0.5172,60877.57,32700
44.134346,-70.235498,NULL,NULL,NULL,2497,0.8486,0.0569,0.0244,0.0112,0.0084,0.0016,0.0168,0.0096,0.0224,0.8596,0.0322,0.0116,0.0058,0.013,0,0.264,0.7117,0.0023,0.0061,0.0114,0.0046,3750,6450,887,5277,5957,0.2381,0.5207,0.4204,858,0.600411946,0.793511844,25.54016478,0.349999994,0.553553038,0.143666323,0.548403708,0.020597322,0.51128266,33075.49558,23756.51678,20722.67755,97.19999695,0.579999983,0.540000021,0.819999993,11.68999958,5.829999924,96.95999908,50870.16,7.769999981,3.200000048,10.81999969,8425,12000,123.1549249,0.4341,0.5659,55657.89,32700
42.469685,-70.8919,NULL,NULL,NULL,164,0.5732,0.0976,0.2744,0.0305,0,0,0,0,0.0244,0.5821,0.1244,0.0299,0,0.2289,0.0071,0.0427,0.6584,0.0463,0.0783,0,0.1673,16200,16200,11115,4780,5324,0.25,0.3448,0.4713,152,0.885057471,0.816091954,25.05747126,0.330000013,0.735632184,PrivacySuppressed,0.540229885,PrivacySuppressed,0.552238806,29337.57015,24981.92979,25760.96568,81.59999847,5.559999943,4.039999962,10.52000046,16.93000031,9.06000042,82.5,65787.25,8.319999695,3.309999943,11.05000019,10956,15250,156.5093837,0.25,0.75,44291.05,32700
42.36268,-71.054671,NULL,NULL,NULL,154,0.8636,0.0519,0.0195,0.026,0,0,0.0065,0.0325,0,0,0,0,0,0,0.0075,0,0.9478,0.0075,0.0075,0.0075,0.0224,NULL,NULL,18853,17905,NULL,NULL,0.2324,0.4703,94,0.891891892,0.432432432,28.95495496,0.75999999,0.279279279,0.144144144,0.27027027,PrivacySuppressed,PrivacySuppressed,39898.05283,20183.10307,23954.12838,83.79000092,7.03000021,3.960000038,6.28000021,22.78000069,15.55000019,85.88999939,76195.27,6.449999809,2.970000029,11.18999958,10449,12000,123.1549249,0.7078,0.2922,79026.66,32700
38.768141,-90.522986,1,1,NULL,105,0.9429,0.0476,0.0095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8971,0.0833,0.0196,0,0,15530,15530,18591,5490,4408,NULL,0.25,0.6204,58,PrivacySuppressed,0.625,26.75,0.479999989,PrivacySuppressed,0.291666667,0.291666667,PrivacySuppressed,PrivacySuppressed,39046.07793,27772.22638,29949.36691,82.02999878,14.68000031,1.25,1.460000038,13.81999969,6.96999979,96.62000275,59445.32,7.920000076,3.569999933,10.94999981,25604,PrivacySuppressed,PrivacySuppressed,0.9429,0.0571,63229.67,32700
40.750572,-73.996048,NULL,NULL,NULL,2761,0.0503,0.4574,0.335,0.0369,0.0011,0.0014,0.0156,0.012,0.0902,0.0512,0.4246,0.0519,0.0016,0.4138,0.0107,0.0606,0.0953,0.3511,0.0865,0,0.3958,13540,13540,12893,3986,5333,0.491,0.8441,0.758,4171,0.831209289,0.896346644,28.36448598,0.540000021,0.329368451,0.122911357,0.386859247,0.027754177,0.539839698,17094.72735,11819.15744,12601.31295,30.20000076,38.31000137,6.510000229,35.88000107,10.56000042,6.900000095,58.06000137,43364.03,24.82999992,7.119999886,10.60999966,10830,18937,194.3487344,0.6563,0.3437,59452.57,32700
38.730909,-82.995357,NULL,NULL,NULL,3753,0.8657,0.0562,0.0067,0.0032,0.0064,0.0003,0.0155,0.0131,0.033,0.858,0.04,0.003,0.0094,0.0042,0.0046,0.0543,0.8991,0.0195,0.0027,0.0101,0.0098,7364,12617,6168,5874,6439,0.4806,0.5384,0.6994,1648,0.875660301,0.672084519,22.25802519,0.25,0.554246241,0.081267777,0.761479074,0.006501422,0.504681231,44278.18465,30579.81925,16755.64112,94.48999786,3.170000076,0.370000005,0.800000012,7.269999981,4.190000057,98.72000122,43961.17,13.35000038,4.269999981,10.65999985,11000,23425.5,240.4138078,0.438,0.562,56364.42,32700
45.512114,-122.396467,NULL,NULL,NULL,8536,0.5952,0.0498,0.108,0.0593,0.0103,0.0069,0.0425,0.003,0.1249,0.7554,0.0397,0.0555,0.0135,0.0547,0.0069,0.0404,0.8087,0.0237,0.0667,0.0106,0.0429,4751,10016,3390,5603,7567,0.2894,0.4284,0.3563,1992,0.665686995,0.793166789,27.45958854,0.479999989,0.588721528,0.158706833,0.420646583,0.006245408,0.479264739,26682.00805,17034.1971,16019.90173,82.98999786,2.630000114,4.53000021,8.739999771,13.93999958,6.150000095,87.44999695,60728.71,7.909999847,4.230000019,11,6076,13774.5,141.3664594,0.4849,0.5151,69786.29,32700
33.618269,-97.165273,NULL,NULL,NULL,9873,0.6342,0.0935,0.1965,0.0211,0.0063,0.0018,0.03,0.0126,0.0042,0.7502,0.0783,0.0191,0.0081,0.1314,0.0233,0,0.8396,0.0512,0.0186,0.0074,0.0599,1440,3816,2102,3358,5588,1,0.2249,0.1826,1300,0.498858211,0.76520656,24.88685904,0.400000006,0.589370978,0.150716213,0.531451111,0.011002699,0.460198403,37023.14436,25106.05602,23755.78873,83.19999695,6.25,1.879999995,12.81999969,17.20999908,7.300000191,91.62000275,64638.91,7.670000076,3.059999943,11.02000046,3500,6973,71.56327428,0.4233,0.5767,72359.83,32700
29.284212,-94.80854,NULL,NULL,NULL,1769,0.4358,0.1656,0.3222,0.026,0.0045,0.0017,0.0068,0.0079,0.0294,0.4526,0.2086,0.0269,0.0037,0.2861,0.0204,0,0.5295,0.2004,0.0288,0.0009,0.22,1900,4150,1698,6506,7154,0.5833,0.3505,0.1098,686,0.218826406,0.938875306,25.7603912,0.449999988,0.551344743,0.12591687,0.509779951,PrivacySuppressed,0.501567398,23773.42506,18441.76856,16228.31653,62.93000031,22.40999985,2.779999971,23.62000084,12.88000011,8.729999542,87.83000183,47024.19,15.26000023,5.369999886,10.72999954,5250,7359,75.52475769,0.3895,0.6105,53236.19,32700
33.688584,-84.275037,0.5134,0.513437779,NULL,19025,0.2744,0.4337,0.0877,0.0945,0.0025,0.0012,0.0365,0.0578,0.0118,0,0,0,0,0,0.0442,0,0.542,0.3017,0.0781,0.0029,0.031,3150,9075,2819,3924,4644,1,0.4557,0.2226,5160,0.441194725,0.853141971,24.38510473,0.449999988,0.605740884,0.093638479,0.583630722,0.006051203,0.384288355,28758.63216,20679.73503,19562.12888,53.40999985,37.75,3.880000114,6.599999905,20.45999908,9.539999962,87.02999878,72673.99,7.170000076,3.480000019,11.14999962,5500,12060,123.7706995,0.4199,0.5801,69941.77,32700
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.218826406,0.938875306,25.7603912,NULL,0.551344743,0.12591687,0.509779951,PrivacySuppressed,0.501567398,23773.42506,18441.76856,16228.31653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5250,7359,75.52475769,NULL,NULL,NULL,32700
34.182673,-118.396131,NULL,NULL,NULL,778,0.2404,0.0476,0.5141,0.1375,0.0039,0.0231,0,0.0026,0.0308,0,0,0,0,0,0,0.0085,0.3183,0.0732,0.0056,0.0479,0.5465,NULL,NULL,8656,3148,5684,0.3448,0.6419,0.6766,1171,0.92005814,0.782703488,25.45494186,0.529999971,0.666424419,0.140261628,0.445494186,PrivacySuppressed,0.580454097,26861.85015,18153.16437,18227.92016,55.09000015,6,8.949999809,45,13.97999954,6.650000095,60.95000076,58894.6,14.43000031,5.130000114,10.93999958,9400.5,9500,97.49764888,0.4422,0.5578,80580.15,32600
39.7575,-94.785643,NULL,NULL,NULL,4783,0.7706,0.1215,0.0121,0.0128,0.0056,0.0023,0.0309,0.0098,0.0343,0,0,0,0,0,0.0018,0,0.8817,0.0863,0.0071,0.0081,0.0151,6790,12420,5591,7666,6744,0.4914,0.4297,0.5185,1868,0.776179057,0.723421263,22.24460432,0.180000007,0.589128697,0.075539568,0.741806555,0.007593925,0.427610937,44501.44847,32566.4294,19714.84866,86.16000366,10.48999977,0.639999986,2.470000029,11.85999966,5.639999866,97.70999908,51145.93,8.920000076,3.390000105,10.81000042,11000,22250,228.3497566,0.4177,0.5823,65059.73,32600
